61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.15, 0.15, -0.04, 1623974587010.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.16, 0.11, -0.06, 1623974587023.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, 0.00, 0.01, -0.15, 0.10, -0.07, 1623974587038.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.01, -0.13, 0.10, -0.02, 1623974587060.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, 0.00, 0.00, -0.15, 0.09, -0.03, 1623974587072.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, 0.00, 0.00, -0.12, 0.12, -0.06, 1623974587087.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, -0.00, -0.01, -0.16, 0.13, -0.06, 1623974587110.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, 0.00, -0.01, -0.15, 0.15, -0.07, 1623974587122.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, -0.00, -0.15, 0.13, -0.05, 1623974587137.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, 0.00, 0.00, -0.14, 0.12, -0.08, 1623974587160.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.00, -0.12, 0.12, -0.07, 1623974587172.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.13, 0.12, -0.07, 1623974587187.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, -0.00, -0.14, 0.12, -0.06, 1623974587209.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, -0.00, -0.14, 0.12, -0.04, 1623974587222.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.16, 0.13, -0.06, 1623974587237.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, 0.00, 0.00, -0.15, 0.10, -0.03, 1623974587259.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.13, 0.10, -0.07, 1623974587271.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.14, 0.12, -0.05, 1623974587286.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, -0.00, -0.15, 0.11, -0.06, 1623974587309.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, -0.00, -0.15, 0.10, -0.06, 1623974587321.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.00, -0.14, 0.12, -0.07, 1623974587336.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.01, -0.14, 0.11, -0.04, 1623974587358.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.00, -0.15, 0.10, -0.05, 1623974587371.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, 0.00, -0.00, -0.16, 0.12, -0.06, 1623974587386.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, -0.00, -0.15, 0.11, -0.05, 1623974587408.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.00, -0.15, 0.12, -0.06, 1623974587421.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, 0.00, -0.00, -0.15, 0.11, -0.08, 1623974587436.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.15, 0.10, -0.06, 1623974587458.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.17, 0.12, -0.04, 1623974587470.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.15, 0.10, -0.05, 1623974587486.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, -0.00, -0.13, 0.11, -0.07, 1623974587508.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, -0.00, -0.13, 0.12, -0.05, 1623974587520.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.01, 0.00, -0.15, 0.10, -0.05, 1623974587535.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.00, -0.15, 0.11, -0.06, 1623974587558.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.14, 0.11, -0.05, 1623974587570.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.00, -0.15, 0.11, -0.06, 1623974587585.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.00, -0.14, 0.12, -0.03, 1623974587607.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.00, -0.14, 0.11, -0.05, 1623974587620.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, -0.00, -0.16, 0.10, -0.08, 1623974587635.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.13, 0.11, -0.05, 1623974587657.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.00, -0.15, 0.13, -0.04, 1623974587670.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, 0.00, 0.00, -0.14, 0.11, -0.06, 1623974587684.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, -0.00, 0.00, -0.14, 0.12, -0.07, 1623974587707.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.14, 0.12, -0.06, 1623974587719.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.00, -0.13, 0.12, -0.06, 1623974587734.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, -0.00, 0.00, -0.14, 0.12, -0.04, 1623974587756.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.00, -0.15, 0.11, -0.06, 1623974587769.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.00, -0.15, 0.12, -0.08, 1623974587784.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.00, -0.14, 0.11, -0.05, 1623974587806.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, -0.00, -0.15, 0.10, -0.06, 1623974587819.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.15, 0.12, -0.07, 1623974587834.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, -0.00, 0.00, -0.15, 0.12, -0.05, 1623974587856.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.00, -0.15, 0.12, -0.03, 1623974587868.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, -0.00, -0.15, 0.10, -0.11, 1623974587883.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.15, 0.12, -0.04, 1623974587906.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.13, 0.11, -0.07, 1623974587918.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, -0.00, 0.00, -0.15, 0.12, -0.05, 1623974587933.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, -0.00, -0.15, 0.13, -0.05, 1623974587955.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, -0.00, 0.00, -0.13, 0.11, -0.03, 1623974587968.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.00, -0.14, 0.10, -0.05, 1623974587983.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.00, -0.13, 0.11, -0.08, 1623974588005.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.16, 0.11, -0.05, 1623974588018.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.00, -0.15, 0.11, -0.07, 1623974588033.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, -0.00, -0.14, 0.12, -0.04, 1623974588055.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.14, 0.10, -0.05, 1623974588067.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, -0.00, -0.14, 0.11, -0.07, 1623974588083.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, -0.00, -0.14, 0.10, -0.05, 1623974588105.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, -0.00, -0.15, 0.12, -0.05, 1623974588117.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.15, 0.10, -0.05, 1623974588132.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, -0.00, -0.15, 0.10, -0.06, 1623974588155.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.00, -0.15, 0.11, -0.07, 1623974588167.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, 0.00, 0.00, -0.15, 0.10, -0.06, 1623974588182.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, -0.00, -0.15, 0.12, -0.04, 1623974588204.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, -0.00, -0.00, -0.14, 0.13, -0.07, 1623974588217.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, -0.01, -0.13, 0.09, -0.04, 1623974588232.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, -0.00, -0.13, 0.12, -0.06, 1623974588254.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, -0.00, -0.00, -0.14, 0.11, -0.05, 1623974588267.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, -0.00, -0.14, 0.12, -0.07, 1623974588281.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.13, 0.11, -0.06, 1623974588304.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.01, -0.17, 0.10, -0.04, 1623974588316.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, -0.00, 0.00, -0.14, 0.11, -0.07, 1623974588331.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, -0.00, -0.15, 0.12, -0.06, 1623974588354.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.15, 0.13, -0.04, 1623974588366.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, 0.00, -0.00, -0.15, 0.12, -0.05, 1623974588381.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.01, -0.15, 0.12, -0.05, 1623974588403.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, -0.00, 0.00, -0.13, 0.13, -0.07, 1623974588416.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.14, 0.13, -0.08, 1623974588431.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, -0.01, -0.14, 0.11, -0.07, 1623974588453.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, -0.01, -0.13, 0.11, -0.07, 1623974588465.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, -0.01, -0.15, 0.11, -0.08, 1623974588480.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, -0.00, 0.00, -0.15, 0.14, -0.06, 1623974588503.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.14, 0.14, -0.05, 1623974588515.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, -0.00, 0.01, -0.12, 0.12, -0.06, 1623974588530.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.01, -0.13, 0.12, -0.05, 1623974588553.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, -0.00, 0.00, -0.12, 0.10, -0.07, 1623974588565.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, -0.00, -0.00, -0.14, 0.12, -0.05, 1623974588580.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, -0.01, -0.14, 0.13, -0.06, 1623974588602.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, -0.00, -0.16, 0.17, -0.08, 1623974588615.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.16, 0.14, -0.07, 1623974588630.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, 0.00, 0.01, -0.13, 0.09, -0.06, 1623974588652.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.01, -0.12, 0.12, -0.06, 1623974588664.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.15, 0.10, -0.06, 1623974588679.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, 0.00, -0.01, -0.15, 0.10, -0.04, 1623974588701.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, -0.01, -0.15, 0.12, -0.07, 1623974588714.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, -0.00, 0.00, -0.01, -0.17, 0.14, -0.06, 1623974588729.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.00, -0.16, 0.14, -0.03, 1623974588749.00, -0.16, -2.12, 0.00
61.75, 87.38, 139.38, 0.00, 0.00, 0.01, -0.16, 0.11, -0.04, 1623974588764.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.01, -0.15, 0.10, -0.07, 1623974588779.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.00, -0.14, 0.12, -0.05, 1623974588799.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.01, -0.00, -0.14, 0.13, -0.04, 1623974588814.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, -0.00, -0.15, 0.12, -0.06, 1623974588828.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.00, -0.16, 0.15, -0.05, 1623974588848.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.01, -0.13, 0.13, -0.04, 1623974588863.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, 0.00, 0.01, -0.13, 0.10, -0.06, 1623974588878.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, 0.00, 0.00, -0.13, 0.13, -0.04, 1623974588898.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, -0.00, -0.16, 0.11, -0.06, 1623974588913.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, -0.00, -0.14, 0.13, -0.07, 1623974588928.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, -0.00, -0.16, 0.14, -0.05, 1623974588948.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.00, -0.14, 0.13, -0.05, 1623974588963.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.01, -0.15, 0.12, -0.07, 1623974588978.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.00, -0.16, 0.13, -0.04, 1623974588998.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.00, -0.15, 0.09, -0.06, 1623974589012.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, -0.00, 0.01, -0.13, 0.09, -0.08, 1623974589027.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.00, -0.15, 0.11, -0.06, 1623974589047.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, -0.00, -0.14, 0.09, -0.07, 1623974589062.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, -0.00, -0.16, 0.11, -0.06, 1623974589077.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, 0.00, 0.00, -0.16, 0.12, -0.04, 1623974589097.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.00, -0.13, 0.14, -0.08, 1623974589112.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.00, -0.12, 0.12, -0.07, 1623974589127.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.00, -0.15, 0.11, -0.05, 1623974589147.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, -0.00, -0.13, 0.14, -0.07, 1623974589162.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, -0.00, -0.00, -0.16, 0.14, -0.04, 1623974589177.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.00, -0.15, 0.12, -0.08, 1623974589197.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.01, -0.15, 0.11, -0.06, 1623974589212.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.00, -0.12, 0.10, -0.06, 1623974589226.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, -0.00, -0.15, 0.13, -0.06, 1623974589246.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, -0.00, -0.14, 0.13, -0.09, 1623974589262.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, -0.00, -0.16, 0.14, -0.04, 1623974589276.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.00, -0.15, 0.12, -0.05, 1623974589296.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.00, -0.15, 0.10, -0.06, 1623974589311.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.00, -0.15, 0.14, -0.08, 1623974589326.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.00, -0.13, 0.09, -0.07, 1623974589346.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.00, -0.14, 0.12, -0.05, 1623974589361.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.00, -0.15, 0.12, -0.08, 1623974589376.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, -0.00, -0.14, 0.15, -0.06, 1623974589398.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.00, -0.12, 0.13, -0.04, 1623974589410.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, 0.00, 0.00, -0.13, 0.11, -0.04, 1623974589426.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, -0.00, 0.00, -0.15, 0.10, -0.07, 1623974589445.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.00, -0.14, 0.11, -0.06, 1623974589460.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, -0.00, -0.14, 0.13, -0.06, 1623974589475.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, -0.00, -0.16, 0.12, -0.05, 1623974589495.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.00, -0.16, 0.12, -0.04, 1623974589510.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.01, -0.14, 0.11, -0.08, 1623974589525.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.00, -0.12, 0.10, -0.04, 1623974589545.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, -0.01, -0.16, 0.10, -0.06, 1623974589560.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, -0.01, -0.14, 0.14, -0.06, 1623974589575.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, -0.01, -0.14, 0.13, -0.03, 1623974589595.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, -0.00, -0.15, 0.13, -0.05, 1623974589610.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.00, -0.14, 0.09, -0.06, 1623974589625.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.00, -0.13, 0.11, -0.05, 1623974589644.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.00, -0.15, 0.11, -0.06, 1623974589659.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, -0.00, 0.00, -0.14, 0.14, -0.06, 1623974589674.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.00, -0.16, 0.12, -0.07, 1623974589694.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, -0.00, 0.00, -0.16, 0.11, -0.04, 1623974589709.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.00, -0.13, 0.10, -0.05, 1623974589724.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, -0.00, 0.00, -0.14, 0.11, -0.06, 1623974589744.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, -0.00, -0.14, 0.12, -0.06, 1623974589759.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, 0.00, -0.00, -0.13, 0.10, -0.07, 1623974589774.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, -0.00, -0.15, 0.12, -0.05, 1623974589794.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, -0.00, -0.14, 0.14, -0.04, 1623974589809.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.00, -0.16, 0.13, -0.07, 1623974589824.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, -0.00, 0.00, -0.14, 0.08, -0.05, 1623974589844.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, -0.00, 0.00, -0.15, 0.10, -0.05, 1623974589858.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.00, -0.14, 0.13, -0.05, 1623974589873.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, -0.00, -0.15, 0.13, -0.04, 1623974589896.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, -0.00, -0.17, 0.14, -0.05, 1623974589908.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.00, -0.15, 0.12, -0.07, 1623974589923.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.01, -0.12, 0.10, -0.05, 1623974589943.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.01, -0.11, 0.11, -0.06, 1623974589958.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, 0.00, -0.00, -0.13, 0.11, -0.07, 1623974589973.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, -0.01, -0.15, 0.14, -0.07, 1623974589993.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, 0.00, -0.00, -0.16, 0.14, -0.07, 1623974590008.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, 0.00, -0.00, -0.14, 0.13, -0.08, 1623974590023.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.01, -0.13, 0.12, -0.05, 1623974590043.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.01, -0.14, 0.10, -0.04, 1623974590058.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.00, -0.13, 0.11, -0.06, 1623974590072.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, -0.00, -0.00, -0.14, 0.14, -0.05, 1623974590092.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, 0.00, -0.01, -0.14, 0.13, -0.07, 1623974590107.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, -0.00, -0.16, 0.12, -0.08, 1623974590122.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, 0.00, 0.00, -0.15, 0.11, -0.04, 1623974590142.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.00, -0.14, 0.10, -0.04, 1623974590157.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.00, -0.14, 0.11, -0.06, 1623974590172.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, -0.00, -0.14, 0.09, -0.03, 1623974590192.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, 0.00, -0.01, -0.14, 0.14, -0.04, 1623974590207.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, -0.01, -0.15, 0.12, -0.07, 1623974590222.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, 0.00, -0.16, 0.13, -0.05, 1623974590242.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.01, -0.16, 0.12, -0.05, 1623974590257.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, 0.00, 0.01, -0.14, 0.11, -0.05, 1623974590271.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.00, -0.15, 0.11, -0.05, 1623974590291.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, -0.00, 0.00, -0.00, -0.15, 0.12, -0.05, 1623974590306.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, -0.00, -0.12, 0.12, -0.07, 1623974590321.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, -0.00, -0.15, 0.11, -0.02, 1623974590341.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, -0.00, 0.00, -0.14, 0.11, -0.05, 1623974590356.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, -0.00, -0.14, 0.11, -0.06, 1623974590371.00, -0.16, -2.12, 0.00
61.69, 87.38, 139.38, 0.00, 0.00, -0.00, -0.17, 0.11, -0.06, 1623974590393.00, -0.16, -2.12, 0.00
